name,variant,category,x,y
Sue Ellen Francisco regular,regular,handwriting,-5.4158225,8.115245
Arbutus Slab regular,regular,serif,0.95278025,0.9892473
Voltaire regular,regular,sans-serif,-0.8993378,8.301278
Cambay regular,regular,sans-serif,-4.038665,12.261652
Cambay italic,italic,sans-serif,-6.013969,15.079125
Cambay 700,700,sans-serif,-1.0675066,11.608865
Cambay 700italic,700italic,sans-serif,-5.9099164,16.195847
Jockey One regular,regular,sans-serif,-0.23056759,7.882332
Revalia regular,regular,display,-4.28109,8.911896
Merienda regular,regular,handwriting,-4.8228784,6.7774844
Merienda 700,700,handwriting,-4.32847,6.498597
Fira Sans Condensed 100,100,sans-serif,-9.510211,10.027112
Fira Sans Condensed 100italic,100italic,sans-serif,-8.302202,12.300001
Fira Sans Condensed 200,200,sans-serif,-6.516269,9.484911
Fira Sans Condensed 200italic,200italic,sans-serif,-6.9141364,12.932172
Fira Sans Condensed 300,300,sans-serif,-5.5309896,9.76293
Fira Sans Condensed 300italic,300italic,sans-serif,-6.1492276,13.486337
Fira Sans Condensed regular,regular,sans-serif,-2.234155,9.394011
Fira Sans Condensed italic,italic,sans-serif,-4.305727,14.765987
Fira Sans Condensed 500,500,sans-serif,0.09380402,8.720681
Fira Sans Condensed 500italic,500italic,sans-serif,-2.998196,16.130247
Fira Sans Condensed 600,600,sans-serif,0.32208234,8.351539
Fira Sans Condensed 600italic,600italic,sans-serif,-2.6442373,16.461393
Fira Sans Condensed 700,700,sans-serif,1.0414568,8.339038
Fira Sans Condensed 700italic,700italic,sans-serif,-2.4731464,16.657356
Fira Sans Condensed 800,800,sans-serif,1.5866988,8.487885
Fira Sans Condensed 800italic,800italic,sans-serif,-2.2571082,16.911638
Fira Sans Condensed 900,900,sans-serif,2.02221,8.650394
Fira Sans Condensed 900italic,900italic,sans-serif,-2.076476,16.78785
Hind Guntur 300,300,sans-serif,-6.6072364,12.066429
Hind Guntur regular,regular,sans-serif,-4.079257,13.59618
Hind Guntur 500,500,sans-serif,-2.0118074,13.920781
Hind Guntur 600,600,sans-serif,1.2874683,14.81572
Hind Guntur 700,700,sans-serif,1.6342016,13.500054
Goudy Bookletter 1911 regular,regular,serif,2.7672443,2.2862988
Andika regular,regular,sans-serif,-3.144902,12.784811
Slabo 13px regular,regular,serif,2.642829,1.2336527
Cutive regular,regular,serif,1.7402595,3.072645
Rammetto One regular,regular,display,2.1598785,11.1977625
Radley regular,regular,serif,1.134094,0.7264273
Radley italic,italic,serif,-3.9228756,4.777287
Quantico regular,regular,sans-serif,-1.7030095,11.412945
Quantico italic,italic,sans-serif,-5.655781,15.939074
Quantico 700,700,sans-serif,-0.4803564,11.104113
Quantico 700italic,700italic,sans-serif,-5.3967814,16.683332
Walter Turncoat regular,regular,handwriting,-4.442606,7.55986
Mr Dafoe regular,regular,handwriting,-6.400512,4.855354
Six Caps regular,regular,sans-serif,-3.4214864,7.9126825
Arsenal regular,regular,sans-serif,-3.6373162,10.5411005
Arsenal italic,italic,sans-serif,-5.0089374,14.291122
Arsenal 700,700,sans-serif,-0.07637839,9.099279
Arsenal 700italic,700italic,sans-serif,-3.4094353,16.159468
Crafty Girls regular,regular,handwriting,-6.562696,7.7686706
Anonymous Pro regular,regular,monospace,-9.736219,14.146239
Anonymous Pro italic,italic,monospace,-8.332727,14.881404
Anonymous Pro 700,700,monospace,-9.670748,15.742526
Anonymous Pro 700italic,700italic,monospace,-8.029486,15.729762
Alegreya SC regular,regular,serif,2.1265187,4.976734
Alegreya SC italic,italic,serif,1.78143,5.0863414
Alegreya SC 700,700,serif,1.2780044,5.144487
Alegreya SC 700italic,700italic,serif,1.1251004,5.7417045
Alegreya SC 900,900,serif,0.5780223,4.9560304
Alegreya SC 900italic,900italic,serif,0.9209792,5.627641
Fredericka the Great regular,regular,display,-0.3372656,1.8798928
Halant 300,300,serif,4.038998,1.3850383
Halant regular,regular,serif,3.4296346,1.2240775
Halant 500,500,serif,1.4494874,1.2940493
Halant 600,600,serif,0.19513212,1.5112444
Halant 700,700,serif,-0.36385685,2.399015
Eczar regular,regular,serif,1.7043189,0.9486311
Eczar 500,500,serif,-0.120724164,1.3482133
Eczar 600,600,serif,-0.8592528,2.0960112
Eczar 700,700,serif,-0.8851428,2.6542523
Eczar 800,800,serif,-0.52832633,3.147051
Leckerli One regular,regular,handwriting,-5.0903316,5.268672
Puritan regular,regular,sans-serif,-3.8248012,10.79341
Puritan italic,italic,sans-serif,-5.675724,14.372762
Puritan 700,700,sans-serif,-0.77690536,10.007318
Puritan 700italic,700italic,sans-serif,-4.5287404,15.883908
Schoolbell regular,regular,handwriting,-4.8076057,7.378179
Caveat Brush regular,regular,handwriting,-3.9981632,6.2697453
Chonburi regular,regular,display,0.051050484,2.8730588
Annie Use Your Telescope regular,regular,handwriting,-5.6988115,8.823188
Italianno regular,regular,handwriting,-7.097893,5.5246925
Doppio One regular,regular,sans-serif,-1.0162096,11.796875
Cutive Mono regular,regular,monospace,-9.221144,13.51494
Coustard regular,regular,serif,0.38093656,1.103467
Coustard 900,900,serif,-0.9676315,3.9464269
Ovo regular,regular,serif,3.067167,0.7859276
Cinzel Decorative regular,regular,display,2.5317845,5.171499
Cinzel Decorative 700,700,display,2.5118408,5.669465
Cinzel Decorative 900,900,display,2.330808,5.5101337
Fontdiner Swanky regular,regular,display,0.16415332,-0.5517348
Lateef regular,regular,handwriting,2.4431655,1.8688983
Rosario regular,regular,sans-serif,-3.1762767,10.160588
Rosario italic,italic,sans-serif,-4.5668206,14.400417
Rosario 700,700,sans-serif,-0.49828973,9.068097
Rosario 700italic,700italic,sans-serif,-2.7706184,16.24384
Lekton regular,regular,sans-serif,-9.722347,13.86353
Lekton italic,italic,sans-serif,-8.730918,14.681607
Lekton 700,700,sans-serif,-9.06881,16.212622
Metrophobic regular,regular,sans-serif,-4.6335917,12.329625
Port Lligat Slab regular,regular,serif,0.8992928,-0.0045996774
Racing Sans One regular,regular,display,-5.5499873,18.295015
Martel Sans 200,200,sans-serif,-7.416854,8.88483
Martel Sans 300,300,sans-serif,-4.7474737,10.400652
Martel Sans regular,regular,sans-serif,-4.1294346,10.3728895
Martel Sans 600,600,sans-serif,-2.5237086,10.397655
Martel Sans 700,700,sans-serif,-1.6022512,10.578446
Martel Sans 800,800,sans-serif,-0.43414387,10.762642
Martel Sans 900,900,sans-serif,0.20613518,10.597508
Lilita One regular,regular,display,1.4706174,10.047089
Berkshire Swash regular,regular,handwriting,-3.4676602,6.522961
Kelly Slab regular,regular,display,0.3068571,0.95387197
Caudex regular,regular,serif,2.6292365,1.002927
Caudex italic,italic,serif,-2.2408335,3.4317782
Caudex 700,700,serif,1.3710753,1.1108179
Caudex 700italic,700italic,serif,-1.9270922,3.805828
Baloo regular,regular,display,-0.4428556,6.522892
Oregano regular,regular,display,-4.510829,7.302374
Oregano italic,italic,display,-5.6735106,6.265432
Karma 300,300,serif,3.598497,2.9040928
Karma regular,regular,serif,3.3979223,2.6526034
Karma 500,500,serif,2.7432294,2.624708
Karma 600,600,serif,1.3445412,2.6818962
Karma 700,700,serif,0.261225,1.9654052
Gilda Display regular,regular,serif,3.1071324,-0.15623657
Give You Glory regular,regular,handwriting,-6.449973,7.685584
Gruppo regular,regular,display,-6.01963,9.224909
Lalezar regular,regular,display,1.5020221,10.513211
Londrina Solid regular,regular,display,0.0004049367,8.700297
Trirong 100,100,serif,4.8464923,1.1575731
Trirong 100italic,100italic,serif,-4.0209146,1.8029081
Trirong 200,200,serif,4.520471,1.0770478
Trirong 200italic,200italic,serif,-3.5523567,2.187981
Trirong 300,300,serif,3.9662414,1.1436826
Trirong 300italic,300italic,serif,-3.690616,2.9302614
Trirong regular,regular,serif,3.0289729,1.0199194
Trirong italic,italic,serif,-3.8536327,3.5467684
Trirong 500,500,serif,2.077009,0.9831592
Trirong 500italic,500italic,serif,-3.9260507,4.1564555
Trirong 600,600,serif,1.1863471,1.7786665
Trirong 600italic,600italic,serif,-3.5516036,4.3763742
Trirong 700,700,serif,0.6688599,2.3728893
Trirong 700italic,700italic,serif,-3.708416,4.659188
Trirong 800,800,serif,0.25174937,2.721233
Trirong 800italic,800italic,serif,-3.3363879,4.897204
Trirong 900,900,serif,0.3034214,3.1811404
Trirong 900italic,900italic,serif,-3.2066505,4.8236723
Zeyada regular,regular,handwriting,-6.060608,7.230987
Anaheim regular,regular,sans-serif,-4.6593413,10.657586
Belleza regular,regular,sans-serif,-3.365354,10.5152445
Palanquin 100,100,sans-serif,-6.650687,10.58481
Palanquin 200,200,sans-serif,-6.4706154,10.572367
Palanquin 300,300,sans-serif,-6.1804338,11.088438
Palanquin regular,regular,sans-serif,-4.446876,12.351618
Palanquin 500,500,sans-serif,-2.8345923,12.696176
Palanquin 600,600,sans-serif,-1.0526223,12.369529
Palanquin 700,700,sans-serif,-0.19398318,11.974857
Inder regular,regular,sans-serif,-2.9696505,12.759031
Space Mono regular,regular,monospace,-10.12258,14.101553
Space Mono italic,italic,monospace,-8.026131,14.996784
Space Mono 700,700,monospace,-8.999711,16.236984
Space Mono 700italic,700italic,monospace,-7.458786,16.009617
Cambo regular,regular,serif,1.2305026,0.20539923
Happy Monkey regular,regular,display,-6.404219,10.413892
Ranga regular,regular,display,-3.2873583,14.218312
Ranga 700,700,display,-3.237092,15.088893
Slackey regular,regular,display,0.080222294,9.574309
Tenor Sans regular,regular,sans-serif,-5.159002,11.854251
The Girl Next Door regular,regular,handwriting,-6.3217463,8.28173
Titan One regular,regular,display,1.5857077,9.617743
Waiting for the Sunrise regular,regular,handwriting,-5.737076,7.8028235
Mouse Memoirs regular,regular,sans-serif,-2.5920792,7.9187646
Trocchi regular,regular,serif,1.4106735,2.484072
Baumans regular,regular,display,-2.0531175,11.808228
Federo regular,regular,sans-serif,-2.807533,11.211872
Pompiere regular,regular,display,-5.748961,8.88217
Quando regular,regular,serif,1.3790792,2.083212
Palanquin Dark regular,regular,sans-serif,-0.033145603,11.96898
Palanquin Dark 500,500,sans-serif,0.4551315,11.8075485
Palanquin Dark 600,600,sans-serif,1.3082604,11.496934
Palanquin Dark 700,700,sans-serif,1.7824003,11.091011
Capriola regular,regular,sans-serif,-3.3940861,9.550481
Brawler regular,regular,serif,1.9528788,0.74213797
Merienda One regular,regular,handwriting,-4.3127513,6.562112
Delius regular,regular,handwriting,-5.1518826,9.340067
Itim regular,regular,handwriting,-3.8269365,7.1891975
Carrois Gothic SC regular,regular,sans-serif,1.6959451,6.4360695
Mate regular,regular,serif,3.2498782,-0.083057046
Mate italic,italic,serif,-4.0107093,2.648837
Prosto One regular,regular,display,-1.0662397,11.119588
Knewave regular,regular,display,-2.1096566,6.114776
Kranky regular,regular,display,2.287907,2.8723872
Yeseva One regular,regular,display,0.27993405,2.6079571
Chelsea Market regular,regular,display,-1.5620581,13.125082
Lemon regular,regular,display,-3.5201015,6.01993
Herr Von Muellerhoff regular,regular,handwriting,-7.557408,6.230155
Fira Sans Extra Condensed 100,100,sans-serif,-9.142057,9.83993
Fira Sans Extra Condensed 100italic,100italic,sans-serif,-8.005419,12.5835495
Fira Sans Extra Condensed 200,200,sans-serif,-5.9056144,9.584244
Fira Sans Extra Condensed 200italic,200italic,sans-serif,-6.1061945,12.8623295
Fira Sans Extra Condensed 300,300,sans-serif,-4.741604,9.773909
Fira Sans Extra Condensed 300italic,300italic,sans-serif,-5.5489616,13.50009
Fira Sans Extra Condensed regular,regular,sans-serif,-1.0047694,8.5645
Fira Sans Extra Condensed italic,italic,sans-serif,-2.8874147,15.476627
Fira Sans Extra Condensed 500,500,sans-serif,0.26521415,8.153582
Fira Sans Extra Condensed 500italic,500italic,sans-serif,-2.2896738,16.01415
Fira Sans Extra Condensed 600,600,sans-serif,0.82771623,8.040905
Fira Sans Extra Condensed 600italic,600italic,sans-serif,-1.9163045,16.122335
Fira Sans Extra Condensed 700,700,sans-serif,1.1680621,8.01362
Fira Sans Extra Condensed 700italic,700italic,sans-serif,-1.8687357,16.429493
Fira Sans Extra Condensed 800,800,sans-serif,1.6426514,8.282072
Fira Sans Extra Condensed 800italic,800italic,sans-serif,-1.7319127,16.650682
Fira Sans Extra Condensed 900,900,sans-serif,1.7868804,8.347824
Fira Sans Extra Condensed 900italic,900italic,sans-serif,-2.046536,16.8514
Judson regular,regular,serif,1.8733617,0.9385577
Judson italic,italic,serif,-2.1729653,4.0683737
Judson 700,700,serif,0.44352224,2.674681
IM Fell English regular,regular,serif,0.7472411,-0.83303034
IM Fell English italic,italic,serif,-5.109339,3.3035517
Allan regular,regular,display,-3.5915453,14.823833
Allan 700,700,display,-2.9170156,15.278264
Baloo Paaji regular,regular,display,-0.8001707,6.8692756
Andada regular,regular,serif,1.4772447,0.8478937
Short Stack regular,regular,handwriting,-5.243573,8.710095
Mako regular,regular,sans-serif,-3.2508395,12.548263
Gravitas One regular,regular,display,-0.025530616,3.9165204
Duru Sans regular,regular,sans-serif,-4.7298303,10.864313
Reem Kufi regular,regular,sans-serif,-3.2691498,13.130814
Mr De Haviland regular,regular,handwriting,-7.910517,5.949035
Crushed regular,regular,display,0.013328121,7.4748764
Alike regular,regular,serif,1.7841933,0.013551897
Taviraj 100,100,serif,4.900212,1.0136801
Taviraj 100italic,100italic,serif,-4.173926,1.6831021
Taviraj 200,200,serif,4.5345974,0.82466227
Taviraj 200italic,200italic,serif,-3.7203991,2.0721822
Taviraj 300,300,serif,3.769484,0.71360826
Taviraj 300italic,300italic,serif,-3.4231336,2.6752346
Taviraj regular,regular,serif,2.4655082,0.8729883
Taviraj italic,italic,serif,-3.4448242,3.207724
Taviraj 500,500,serif,1.5374041,1.3861914
Taviraj 500italic,500italic,serif,-3.4370112,3.9370017
Taviraj 600,600,serif,0.42710665,2.3758051
Taviraj 600italic,600italic,serif,-3.2587602,4.409921
Taviraj 700,700,serif,-0.08589042,3.0952256
Taviraj 700italic,700italic,serif,-3.0544372,4.4488244
Taviraj 800,800,serif,0.003174451,3.703601
Taviraj 800italic,800italic,serif,-2.8892832,4.6564507
Taviraj 900,900,serif,-0.1848577,3.6891503
Taviraj 900italic,900italic,serif,-2.784789,4.542554
Montez regular,regular,handwriting,-5.89683,6.690632
Abhaya Libre regular,regular,serif,2.7020762,0.5605403
Abhaya Libre 500,500,serif,1.8004156,0.41036597
Abhaya Libre 600,600,serif,1.1782246,0.4714673
Abhaya Libre 700,700,serif,0.20939301,0.28226212
Abhaya Libre 800,800,serif,-0.54150283,0.3667029
Prociono regular,regular,serif,0.94495016,-0.40338117
Poly regular,regular,serif,1.5310613,0.5777138
Poly italic,italic,serif,-3.1844187,3.2966087
IM Fell English SC regular,regular,serif,1.780467,4.261744
Strait regular,regular,sans-serif,-2.1152508,10.34208
Frijole regular,regular,display,-0.5280492,5.8234477
IM Fell Double Pica regular,regular,serif,1.6805784,-1.230137
IM Fell Double Pica italic,italic,serif,-5.412626,2.9645321
Oxygen Mono regular,regular,monospace,-9.799709,14.61185
Wire One regular,regular,sans-serif,-4.293881,8.657636
Biryani 200,200,sans-serif,-7.194431,9.983358
Biryani 300,300,sans-serif,-5.401618,11.922268
Biryani regular,regular,sans-serif,-4.21655,12.207804
Biryani 600,600,sans-serif,-2.6048973,12.032616
Biryani 700,700,sans-serif,-1.1115621,12.261713
Biryani 800,800,sans-serif,0.2274803,12.147998
Biryani 900,900,sans-serif,0.9827502,11.778826
Kurale regular,regular,serif,-2.1229508,5.3273077
Oleo Script Swash Caps regular,regular,display,-4.1500473,5.298
Oleo Script Swash Caps 700,700,display,-4.373558,5.4624605
Belgrano regular,regular,serif,1.1729813,1.4944555
Arizonia regular,regular,handwriting,-6.6818304,5.032847
Just Me Again Down Here regular,regular,handwriting,-5.5943885,7.2933455
Bowlby One regular,regular,display,2.5928855,10.651651
Orienta regular,regular,sans-serif,-3.6750188,11.279328
Meddon regular,regular,handwriting,-7.660152,5.5064826
UnifrakturMaguntia regular,regular,display,-3.3618226,6.0261765
Megrim regular,regular,display,0.46160707,6.4293942
Unkempt regular,regular,display,2.761096,3.3791232
Unkempt 700,700,display,-1.9812108,5.5720606
Mountains of Christmas regular,regular,display,-3.8113694,2.6314743
Mountains of Christmas 700,700,display,-3.7742229,3.3523679
Macondo regular,regular,display,-4.715412,7.8973045
Chau Philomene One regular,regular,sans-serif,-0.7593972,8.160802
Chau Philomene One italic,italic,sans-serif,-2.5570836,15.558305
Norican regular,regular,handwriting,-5.4912043,5.165668
Averia Sans Libre 300,300,display,-4.2335296,7.6752605
Averia Sans Libre 300italic,300italic,display,-4.735117,7.747027
Averia Sans Libre regular,regular,display,-3.9398627,7.675007
Averia Sans Libre italic,italic,display,-4.513862,7.33972
Averia Sans Libre 700,700,display,-3.0752661,7.7260585
Averia Sans Libre 700italic,700italic,display,-4.4270396,7.1612163
Averia Serif Libre 300,300,display,0.8754092,2.510184
Averia Serif Libre 300italic,300italic,display,-3.9669948,3.9850771
Averia Serif Libre regular,regular,display,0.74110216,2.470658
Averia Serif Libre italic,italic,display,-4.078541,4.6446753
Averia Serif Libre 700,700,display,-0.06134244,2.5554616
Averia Serif Libre 700italic,700italic,display,-3.5435705,5.1371536
Gafata regular,regular,sans-serif,-5.0221634,10.22412
Sansita regular,regular,sans-serif,-0.6472109,10.038381
Sansita italic,italic,sans-serif,-4.3226357,15.845169
Sansita 700,700,sans-serif,-0.15841317,9.9484215
Sansita 700italic,700italic,sans-serif,-4.8910413,16.45059
Sansita 800,800,sans-serif,0.77020496,10.278284
Sansita 800italic,800italic,sans-serif,-4.924031,17.066725
Sansita 900,900,sans-serif,1.8559778,10.279014
Sansita 900italic,900italic,sans-serif,-5.0667076,17.039055
Rationale regular,regular,sans-serif,-2.0141613,9.362014
Euphoria Script regular,regular,handwriting,-6.819813,5.7147055
Delius Unicase regular,regular,handwriting,-4.221573,10.015301
Delius Unicase 700,700,handwriting,-3.683571,9.145216
Bungee Inline regular,regular,display,0.25688726,8.295985
Miriam Libre regular,regular,sans-serif,-4.3009596,10.851992
Miriam Libre 700,700,sans-serif,-1.6064525,10.135166
Headland One regular,regular,serif,1.1771435,0.8313829
Nova Square regular,regular,display,-2.2556496,11.422199
Gabriela regular,regular,serif,-2.234178,5.2340875
Bentham regular,regular,serif,2.4895952,-0.84413075
Unna regular,regular,serif,1.9090675,-0.14395903
Unna italic,italic,serif,-3.6398482,3.1238341
Unna 700,700,serif,-0.8737544,0.106886715
Unna 700italic,700italic,serif,-3.2618864,3.958834
Cormorant 300,300,serif,3.742943,-0.66951287
Cormorant 300italic,300italic,serif,-4.30577,1.4425508
Cormorant regular,regular,serif,3.6655042,-1.0676783
Cormorant italic,italic,serif,-4.766662,1.4467579
Cormorant 500,500,serif,3.370089,-1.3556648
Cormorant 500italic,500italic,serif,-5.0109167,2.0704637
Cormorant 600,600,serif,3.3075202,-1.9610416
Cormorant 600italic,600italic,serif,-5.157742,2.3315027
Cormorant 700,700,serif,2.9310749,-1.8088428
Cormorant 700italic,700italic,serif,-4.983937,2.9610307
Poller One regular,regular,display,1.7705578,10.947508
La Belle Aurore regular,regular,handwriting,-6.8518376,4.9188757
Bowlby One SC regular,regular,display,1.3329968,7.552764
Holtwood One SC regular,regular,serif,0.62671506,6.036684
Mallanna regular,regular,sans-serif,-5.2482514,9.629121
Sofia regular,regular,handwriting,-4.414809,6.099935
Aladin regular,regular,handwriting,-2.5380032,6.7058415
Loved by the King regular,regular,handwriting,-5.281033,7.6534595
Lily Script One regular,regular,display,-4.1659245,5.823232
Skranji regular,regular,display,-0.47294843,7.6540504
Skranji 700,700,display,0.32475892,8.815574
Pridi 200,200,serif,3.4785976,3.0133708
Pridi 300,300,serif,2.432495,2.5029352
Pridi regular,regular,serif,0.24702078,1.8873616
Pridi 500,500,serif,-0.75422657,1.9298166
Pridi 600,600,serif,-1.239647,2.1152575
Pridi 700,700,serif,-1.4470232,2.3171082
Qwigley regular,regular,handwriting,-7.1157193,6.4061284
Kristi regular,regular,handwriting,-6.449974,6.8731356
Scheherazade regular,regular,serif,2.6657522,2.0955138
Scheherazade 700,700,serif,-0.26046014,2.4550152
Vast Shadow regular,regular,display,-0.07992271,5.1646857
Fira Mono regular,regular,monospace,-9.721599,14.324965
Fira Mono 500,500,monospace,-9.532287,15.576105
Fira Mono 700,700,monospace,-9.007027,16.211275
Bilbo Swash Caps regular,regular,handwriting,-7.3189197,5.1256337
Yrsa 300,300,serif,3.3720617,1.5510418
Yrsa regular,regular,serif,1.4844722,1.3192648
Yrsa 500,500,serif,-0.31836364,1.720017
Yrsa 600,600,serif,-1.1419251,1.7248546
Yrsa 700,700,serif,-1.522193,1.7072996
Expletus Sans regular,regular,display,-2.990143,11.825733
Expletus Sans italic,italic,display,-5.609039,15.323537
Expletus Sans 500,500,display,-2.2976885,12.034505
Expletus Sans 500italic,500italic,display,-5.466591,15.75999
Expletus Sans 600,600,display,-1.1232553,11.737866
Expletus Sans 600italic,600italic,display,-5.1972785,16.02583
Expletus Sans 700,700,display,-0.6331909,11.323266
Expletus Sans 700italic,700italic,display,-4.8190055,16.334059
Voces regular,regular,display,-2.8621216,12.53329
Metamorphous regular,regular,display,2.376939,2.332262
Corben regular,regular,display,1.644444,2.389836
Corben 700,700,display,-0.36284962,5.3486247
Shojumaru regular,regular,display,-0.24132879,7.373666
Sniglet regular,regular,display,-4.5731406,8.393256
Sniglet 800,800,display,-1.2117971,6.3753786
Cherry Swash regular,regular,display,0.9622966,2.6312845
Cherry Swash 700,700,display,-0.054843172,3.060696
Fondamento regular,regular,handwriting,-3.582412,3.3902786
Fondamento italic,italic,handwriting,-4.370929,3.0556152
Mitr 200,200,sans-serif,-7.03353,10.511062
Mitr 300,300,sans-serif,-5.2957034,10.3094015
Mitr regular,regular,sans-serif,-1.2819059,11.277136
Mitr 500,500,sans-serif,-0.5160431,10.416904
Mitr 600,600,sans-serif,-0.20327954,8.219551
Mitr 700,700,sans-serif,0.814511,8.845512
Seaweed Script regular,regular,display,-6.2419977,5.7293005
IM Fell DW Pica regular,regular,serif,0.79783183,-0.6875948
IM Fell DW Pica italic,italic,serif,-5.4303923,3.2517993
Imprima regular,regular,sans-serif,-4.439947,12.180332
Suranna regular,regular,serif,1.9280839,-0.6810677
Salsa regular,regular,display,-4.2181525,6.4183164
Dorsa regular,regular,sans-serif,-3.682334,8.111026
Amethysta regular,regular,serif,2.20118,0.15065227
Share Tech Mono regular,regular,monospace,-9.5358095,14.90419
Patrick Hand SC regular,regular,handwriting,-3.810285,8.052018
Denk One regular,regular,sans-serif,-1.295825,8.745993
Rouge Script regular,regular,handwriting,-6.7962418,5.9082212
Stardos Stencil regular,regular,display,-0.28254938,0.6733992
Stardos Stencil 700,700,display,-1.3049954,0.5548006
Ramabhadra regular,regular,sans-serif,-0.5738579,12.085676
Shanti regular,regular,sans-serif,-3.28031,10.938733
Italiana regular,regular,serif,-5.6452203,11.506266
Stalemate regular,regular,handwriting,-7.0474725,6.36895
Raleway Dots regular,regular,display,-9.942939,10.691585
Dawning of a New Day regular,regular,handwriting,-7.771358,5.7462797
Tienne regular,regular,serif,1.2510629,3.0236285
Tienne 700,700,serif,0.29443216,3.7345226
Tienne 900,900,serif,-0.45447344,3.6343055
Lemonada 300,300,display,-4.272088,7.409051
Lemonada regular,regular,display,-4.0614915,7.1673274
Lemonada 600,600,display,-3.7203965,6.342283
Lemonada 700,700,display,-3.7483022,5.770989
Kotta One regular,regular,serif,-2.2662885,3.64043
Engagement regular,regular,handwriting,-6.1180563,5.87683
Over the Rainbow regular,regular,handwriting,-5.7299285,7.566037
Delius Swash Caps regular,regular,handwriting,-5.578733,8.519527
Ledger regular,regular,serif,1.9308167,1.5667932
Medula One regular,regular,display,-3.3741739,7.850985
Aguafina Script regular,regular,handwriting,-6.216734,6.4624805
Englebert regular,regular,sans-serif,-2.8092058,9.094837
Podkova regular,regular,serif,1.5898525,3.478544
Podkova 500,500,serif,1.0975082,3.3593798
Podkova 600,600,serif,0.7333985,3.3774703
Podkova 700,700,serif,0.3291204,3.3245308
Podkova 800,800,serif,-0.065330476,3.18343
Finger Paint regular,regular,display,-4.0541024,8.259661
Buenard regular,regular,serif,2.5407343,-0.32509413
Buenard 700,700,serif,-0.36598945,0.41431785
Faster One regular,regular,display,0.12652853,7.3745365
Cedarville Cursive regular,regular,handwriting,-7.0085897,5.4927683
Life Savers regular,regular,display,4.100473,0.11883177
Life Savers 700,700,display,1.8883485,-0.5500402
Habibi regular,regular,serif,2.937362,-0.13531643
Iceland regular,regular,display,-2.107774,11.483583
Nova Mono regular,regular,monospace,-9.371511,14.534855
Wendy One regular,regular,sans-serif,2.0763009,11.8549185
BioRhyme 200,200,serif,4.112271,2.419417
BioRhyme 300,300,serif,2.9947076,3.3592107
BioRhyme regular,regular,serif,1.0656968,3.9115047
BioRhyme 700,700,serif,0.5970307,4.057168
BioRhyme 800,800,serif,0.08659741,4.2541957
Geo regular,regular,sans-serif,-1.4633315,11.318684
Geo italic,italic,sans-serif,-5.1233177,16.225805
Harmattan regular,regular,sans-serif,-4.2018023,11.347605
Maitree 200,200,serif,4.9544196,1.5441527
Maitree 300,300,serif,4.113969,2.23492
Maitree regular,regular,serif,3.2640607,1.9179324
Maitree 500,500,serif,2.149711,1.9135679
Maitree 600,600,serif,0.655266,1.8203373
Maitree 700,700,serif,-0.22839342,2.2645688
Esteban regular,regular,serif,2.7488086,1.5259793
Simonetta regular,regular,display,2.7558112,-0.16219187
Simonetta italic,italic,display,-3.624742,2.3132927
Simonetta 900,900,display,-1.203809,2.695493
Simonetta 900italic,900italic,display,-1.2898226,3.356679
Balthazar regular,regular,serif,0.34604746,0.7750012
Fenix regular,regular,serif,1.4260826,-0.39526662
Sail regular,regular,display,-4.9103174,5.2947497
Vampiro One regular,regular,display,-4.8205132,5.6409783
NTR regular,regular,sans-serif,-5.0062566,9.448374
Mukta Vaani 200,200,sans-serif,-7.0137463,9.336854
Mukta Vaani 300,300,sans-serif,-5.1947923,10.757828
Mukta Vaani regular,regular,sans-serif,-3.139045,11.094573
Mukta Vaani 500,500,sans-serif,-2.2148967,10.7680855
Mukta Vaani 600,600,sans-serif,-0.8901574,10.725297
Mukta Vaani 700,700,sans-serif,0.09467653,10.724826
Mukta Vaani 800,800,sans-serif,0.8283899,10.108326
Mandali regular,regular,sans-serif,-5.590888,9.507853
Baloo Tamma regular,regular,display,-0.5259058,6.616959
Creepster regular,regular,display,-1.2786746,6.7211833
Vesper Libre regular,regular,serif,1.176577,0.21012257
Vesper Libre 500,500,serif,-0.23955575,0.9006188
Vesper Libre 700,700,serif,-0.7681418,1.7075108
Vesper Libre 900,900,serif,-0.9739792,2.3620658
Sumana regular,regular,serif,2.2830806,-0.07130798
Sumana 700,700,serif,-0.9952496,1.3041362
Kite One regular,regular,sans-serif,-5.441545,7.838495
Ruluko regular,regular,sans-serif,-4.0811305,10.051769
Flamenco 300,300,display,-8.981999,9.758719
Flamenco regular,regular,display,-6.0100665,10.327473
Khmer regular,regular,display,2.1021142,-3.8926897
Julee regular,regular,handwriting,-5.178222,6.6182714
League Script regular,regular,handwriting,-7.8296666,5.816099
Quintessential regular,regular,handwriting,-4.002601,3.6849573
Codystar 300,300,display,-1.9247471,8.064825
Codystar regular,regular,display,-1.9875301,7.5496116
Wallpoet regular,regular,display,-1.1768947,7.4668713
Mate SC regular,regular,serif,2.298102,4.7568493
Rye regular,regular,display,0.100709885,3.0987847
Rosarivo regular,regular,serif,2.6303484,-0.93746054
Rosarivo italic,italic,serif,-3.8256724,2.9440236
Spirax regular,regular,display,-3.3951051,6.77489
McLaren regular,regular,display,-4.7793283,10.292717
Amarante regular,regular,display,-0.42176086,7.7214055
Kadwa regular,regular,serif,0.8909789,1.8708779
Kadwa 700,700,serif,-2.2339034,1.4460751
