name,variant,category,x,y
Marvel 700italic,700italic,sans-serif,0.82725054,9.839526
Grand Hotel regular,regular,handwriting,-0.05484327,6.8094187
Bubblegum Sans regular,regular,display,-0.7168135,8.881981
Carrois Gothic regular,regular,sans-serif,-4.5752645,6.876113
Average Sans regular,regular,sans-serif,-4.567501,6.990743
Sue Ellen Francisco regular,regular,handwriting,-1.6199088,7.0171046
Arbutus Slab regular,regular,serif,-0.31277665,-0.92744184
Voltaire regular,regular,sans-serif,-2.2998686,10.077598
Cambay regular,regular,sans-serif,-6.730513,6.590655
Cambay italic,italic,sans-serif,2.3491955,10.455454
Cambay 700,700,sans-serif,-4.826757,9.585507
Cambay 700italic,700italic,sans-serif,2.6790986,11.517396
Jockey One regular,regular,sans-serif,-1.9815795,10.641045
Revalia regular,regular,display,-3.0258214,4.9331303
Merienda regular,regular,handwriting,-0.02523653,7.652113
Merienda 700,700,handwriting,-0.012502205,7.9089546
Fira Sans Condensed 100,100,sans-serif,-4.6214824,1.8908252
Fira Sans Condensed 100italic,100italic,sans-serif,3.7486522,7.658674
Fira Sans Condensed 200,200,sans-serif,-4.467277,4.7240834
Fira Sans Condensed 200italic,200italic,sans-serif,2.6649823,8.470577
Fira Sans Condensed 300,300,sans-serif,-4.1823883,5.564563
Fira Sans Condensed 300italic,300italic,sans-serif,2.2171097,8.970151
Fira Sans Condensed regular,regular,sans-serif,-3.1948924,8.71224
Fira Sans Condensed italic,italic,sans-serif,1.0587353,10.10951
Fira Sans Condensed 500,500,sans-serif,-2.8760698,10.863954
Fira Sans Condensed 500italic,500italic,sans-serif,0.15450352,11.428448
Fira Sans Condensed 600,600,sans-serif,-2.5182135,11.098814
Fira Sans Condensed 600italic,600italic,sans-serif,-0.09176641,11.724263
Fira Sans Condensed 700,700,sans-serif,-2.5254774,11.662916
Fira Sans Condensed 700italic,700italic,sans-serif,-0.2359241,11.980905
Fira Sans Condensed 800,800,sans-serif,-2.841382,12.132115
Fira Sans Condensed 800italic,800italic,sans-serif,-0.39251593,12.253561
Fira Sans Condensed 900,900,sans-serif,-3.009247,12.406572
Fira Sans Condensed 900italic,900italic,sans-serif,-0.58256984,12.125935
Hind Guntur 300,300,sans-serif,-7.4360256,4.2614403
Hind Guntur regular,regular,sans-serif,-8.329037,6.3164887
Hind Guntur 500,500,sans-serif,-8.104137,8.341765
Hind Guntur 600,600,sans-serif,7.179652,15.031568
Hind Guntur 700,700,sans-serif,-7.811784,11.833047
Goudy Bookletter 1911 regular,regular,serif,1.0795678,0.5141174
Andika regular,regular,sans-serif,-6.8009505,7.469522
Slabo 13px regular,regular,serif,1.0786949,-0.16672462
Cutive regular,regular,serif,0.00878194,1.1473589
Rammetto One regular,regular,display,-6.4906116,11.878548
Radley regular,regular,serif,0.03879227,-1.0801946
Radley italic,italic,serif,0.35400286,4.5545235
Quantico regular,regular,sans-serif,-5.5199285,8.740213
Quantico italic,italic,sans-serif,2.4788141,11.316239
Quantico 700,700,sans-serif,-5.4246526,9.685533
Quantico 700italic,700italic,sans-serif,2.3457537,12.019303
Walter Turncoat regular,regular,handwriting,-1.3994509,5.883453
Mr Dafoe regular,regular,handwriting,1.7083033,6.8976107
Six Caps regular,regular,sans-serif,-1.4488516,8.365953
Arsenal regular,regular,sans-serif,-4.563386,7.0379157
Arsenal italic,italic,sans-serif,1.6879786,9.8785095
Arsenal 700,700,sans-serif,-3.1939516,10.652865
Arsenal 700italic,700italic,sans-serif,0.73365873,11.686823
Crafty Girls regular,regular,handwriting,-0.02707308,6.30313
Anonymous Pro regular,regular,monospace,-1.1803087,13.71755
Anonymous Pro italic,italic,monospace,0.23972872,13.446119
Anonymous Pro 700,700,monospace,-0.25311586,14.855895
Anonymous Pro 700italic,700italic,monospace,0.8779851,13.698336
Alegreya SC regular,regular,serif,-0.60910136,2.8005648
Alegreya SC italic,italic,serif,-0.8376926,2.8327982
Alegreya SC 700,700,serif,-1.2358918,2.7634094
Alegreya SC 700italic,700italic,serif,-1.2506431,3.247237
Alegreya SC 900,900,serif,-1.8071158,2.4963424
Alegreya SC 900italic,900italic,serif,-1.525975,3.1268077
Fredericka the Great regular,regular,display,-1.5699592,-0.28160933
Halant 300,300,serif,2.2695258,0.40637198
Halant regular,regular,serif,1.82358,0.067491785
Halant 500,500,serif,0.024574308,-0.5188462
Halant 600,600,serif,-1.258165,-0.5248785
Halant 700,700,serif,-1.8895601,0.10812874
Eczar regular,regular,serif,0.24471672,-0.7560713
Eczar 500,500,serif,-1.6092067,-0.8587037
Eczar 600,600,serif,-2.3636732,-0.23506731
Eczar 700,700,serif,-2.5457573,0.20591602
Eczar 800,800,serif,-2.337782,0.7220007
Leckerli One regular,regular,handwriting,0.7371848,6.6150713
Puritan regular,regular,sans-serif,-4.9599686,6.8832088
Puritan italic,italic,sans-serif,2.3186371,9.967423
Puritan 700,700,sans-serif,-3.7427819,9.878217
Puritan 700italic,700italic,sans-serif,1.8942629,11.470789
Schoolbell regular,regular,handwriting,-0.6553375,7.2336345
Caveat Brush regular,regular,handwriting,-0.0472247,7.593283
Chonburi regular,regular,display,-1.8206937,0.53171164
Annie Use Your Telescope regular,regular,handwriting,-2.4472983,6.3202024
Italianno regular,regular,handwriting,2.0655935,6.864379
Doppio One regular,regular,sans-serif,-5.024092,9.361701
Cutive Mono regular,regular,monospace,-1.4289452,13.041675
Coustard regular,regular,serif,-0.9032953,-0.8664097
Coustard 900,900,serif,-2.7521994,1.466241
Ovo regular,regular,serif,1.599956,-0.45313802
Cinzel Decorative regular,regular,display,-0.6303821,2.7619002
Cinzel Decorative 700,700,display,-0.60828286,3.1662188
Cinzel Decorative 900,900,display,-0.6623792,3.0700133
Fontdiner Swanky regular,regular,display,0.11741759,-2.4840887
Lateef regular,regular,handwriting,0.79973465,0.23385815
Rosario regular,regular,sans-serif,-4.157416,7.4994287
Rosario italic,italic,sans-serif,1.4035599,9.794068
Rosario 700,700,sans-serif,-3.1371918,10.220681
Rosario 700italic,700italic,sans-serif,0.009914952,11.513308
Lekton regular,regular,sans-serif,-1.2436343,13.572618
Lekton italic,italic,sans-serif,-0.20443043,13.636348
Lekton 700,700,sans-serif,0.144257,14.689042
Metrophobic regular,regular,sans-serif,-6.849677,6.144672
Port Lligat Slab regular,regular,serif,-0.06904698,-1.7776756
Racing Sans One regular,regular,display,2.931847,13.364336
Martel Sans 200,200,sans-serif,-4.1896696,3.7051404
Martel Sans 300,300,sans-serif,-4.5703483,5.9998116
Martel Sans regular,regular,sans-serif,-4.546643,6.4828253
Martel Sans 600,600,sans-serif,-4.372991,8.150606
Martel Sans 700,700,sans-serif,-4.417421,9.033645
Martel Sans 800,800,sans-serif,-4.677865,10.110579
Martel Sans 900,900,sans-serif,-4.6636295,10.688214
Lilita One regular,regular,display,-4.5103655,11.862433
Berkshire Swash regular,regular,handwriting,-0.626541,6.9299984
Kelly Slab regular,regular,display,-0.9709428,-1.0649697
Caudex regular,regular,serif,1.2071427,-0.34945053
Caudex italic,italic,serif,1.4737821,3.4971447
Caudex 700,700,serif,0.17655718,-0.48244596
Caudex 700italic,700italic,serif,1.1619867,3.5134864
Baloo regular,regular,display,-2.6895998,7.2106466
Oregano regular,regular,display,-0.5265912,7.8141026
Oregano italic,italic,display,0.7969183,7.3649755
Karma 300,300,serif,1.4010469,1.5017154
Karma regular,regular,serif,1.2659247,1.1008372
Karma 500,500,serif,0.7572026,0.82954514
Karma 600,600,serif,-0.41920498,0.6207731
Karma 700,700,serif,-1.2526301,-0.20141715
Gilda Display regular,regular,serif,2.0923576,-1.0844634
Give You Glory regular,regular,handwriting,-0.6040923,6.405815
Gruppo regular,regular,display,-3.8292704,4.359162
Lalezar regular,regular,display,-5.1906366,11.607302
Londrina Solid regular,regular,display,-2.6326663,10.9012
Trirong 100,100,serif,3.0561616,0.6519718
Trirong 100italic,100italic,serif,3.2563853,3.0962844
Trirong 200,200,serif,2.805024,0.38310724
Trirong 200italic,200italic,serif,2.6860263,3.12901
Trirong 300,300,serif,2.317425,0.13331425
Trirong 300italic,300italic,serif,2.1310136,3.4900937
Trirong regular,regular,serif,1.4836464,-0.35244438
Trirong italic,italic,serif,1.7013812,3.87578
Trirong 500,500,serif,0.6407748,-0.5834459
Trirong 500italic,500italic,serif,0.9490748,4.065979
Trirong 600,600,serif,-0.35600647,-0.12651782
Trirong 600italic,600italic,serif,0.77594835,4.3278294
Trirong 700,700,serif,-1.0655298,0.2588975
Trirong 700italic,700italic,serif,0.47451928,4.552548
Trirong 800,800,serif,-1.4591494,0.5798288
Trirong 800italic,800italic,serif,0.28728932,4.6093755
Trirong 900,900,serif,-1.7869699,0.74457395
Trirong 900italic,900italic,serif,0.27921402,4.701284
Zeyada regular,regular,handwriting,-0.5461499,6.3936625
Anaheim regular,regular,sans-serif,-4.761427,5.9753785
Belleza regular,regular,sans-serif,-4.4881415,7.2582984
Palanquin 100,100,sans-serif,-5.76469,4.007199
Palanquin 200,200,sans-serif,-6.1362133,3.9290671
Palanquin 300,300,sans-serif,-6.367333,4.586567
Palanquin regular,regular,sans-serif,-7.287875,5.9464426
Palanquin 500,500,sans-serif,-6.526235,7.4747853
Palanquin 600,600,sans-serif,-5.7393565,9.29507
Palanquin 700,700,sans-serif,-5.5120125,10.03778
Inder regular,regular,sans-serif,-6.5154676,7.5015807
Space Mono regular,regular,monospace,-1.5167876,13.926965
Space Mono italic,italic,monospace,0.8448275,13.234332
Space Mono 700,700,monospace,0.23583914,14.932892
Space Mono 700italic,700italic,monospace,1.9066335,12.980064
Cambo regular,regular,serif,0.2048674,-1.5566806
Happy Monkey regular,regular,display,-5.205045,4.6271787
Ranga regular,regular,display,-0.09568705,9.528725
Ranga 700,700,display,0.018264707,10.344657
Slackey regular,regular,display,-5.9154844,9.273643
Tenor Sans regular,regular,sans-serif,-6.410502,5.834979
The Girl Next Door regular,regular,handwriting,-1.465577,6.0031857
Titan One regular,regular,display,-5.606809,11.322127
Waiting for the Sunrise regular,regular,handwriting,-0.90552473,6.9954176
Mouse Memoirs regular,regular,sans-serif,-1.5007607,9.113614
Trocchi regular,regular,serif,-0.20132598,0.5689546
Baumans regular,regular,display,-5.4584837,8.40941
Federo regular,regular,sans-serif,-5.143522,7.6855607
Pompiere regular,regular,display,-2.972795,6.067942
Quando regular,regular,serif,-0.07567933,0.17613825
Palanquin Dark regular,regular,sans-serif,-5.402722,10.283408
Palanquin Dark 500,500,sans-serif,-5.754718,10.691093
Palanquin Dark 600,600,sans-serif,-5.7257853,11.507952
Palanquin Dark 700,700,sans-serif,-5.7800083,11.926783
Capriola regular,regular,sans-serif,-3.6927035,7.1395116
Brawler regular,regular,serif,0.58824927,-0.8684924
Merienda One regular,regular,handwriting,-0.1230239,7.8803415
Delius regular,regular,handwriting,-3.3327467,5.8222303
Itim regular,regular,handwriting,-1.3029665,6.0150704
Carrois Gothic SC regular,regular,sans-serif,-2.151537,3.603415
Mate regular,regular,serif,2.2745018,-0.9232647
Mate italic,italic,serif,2.8844411,3.919135
Prosto One regular,regular,display,-6.52181,9.084951
Knewave regular,regular,display,-0.93653715,7.503634
Kranky regular,regular,display,0.97042227,1.5830995
Yeseva One regular,regular,display,-1.4024088,0.37469375
Chelsea Market regular,regular,display,-7.3800306,8.445609
Lemon regular,regular,display,-0.24900587,6.02941
Herr Von Muellerhoff regular,regular,handwriting,2.4345915,7.4376426
Fira Sans Extra Condensed 100,100,sans-serif,-4.5256486,2.1946945
Fira Sans Extra Condensed 100italic,100italic,sans-serif,3.4877436,7.830001
Fira Sans Extra Condensed 200,200,sans-serif,-4.1978407,5.298934
Fira Sans Extra Condensed 200italic,200italic,sans-serif,1.7769308,8.608284
Fira Sans Extra Condensed 300,300,sans-serif,-4.1254864,6.185533
Fira Sans Extra Condensed 300italic,300italic,sans-serif,1.5156381,9.0832
Fira Sans Extra Condensed regular,regular,sans-serif,-2.554467,10.007136
Fira Sans Extra Condensed italic,italic,sans-serif,-0.065375544,10.843437
Fira Sans Extra Condensed 500,500,sans-serif,-2.3065262,11.016736
Fira Sans Extra Condensed 500italic,500italic,sans-serif,-0.4040218,11.471278
Fira Sans Extra Condensed 600,600,sans-serif,-2.1126254,11.499084
Fira Sans Extra Condensed 600italic,600italic,sans-serif,-0.73347276,11.623942
Fira Sans Extra Condensed 700,700,sans-serif,-2.2239501,11.816068
Fira Sans Extra Condensed 700italic,700italic,sans-serif,-0.6655872,11.870013
Fira Sans Extra Condensed 800,800,sans-serif,-2.529848,12.159401
Fira Sans Extra Condensed 800italic,800italic,sans-serif,-0.83069193,12.086381
Fira Sans Extra Condensed 900,900,sans-serif,-2.5837107,12.28263
Fira Sans Extra Condensed 900italic,900italic,sans-serif,-0.85430557,12.239139
Judson regular,regular,serif,0.39465338,-0.6399334
Judson italic,italic,serif,0.98193264,3.6206472
Judson 700,700,serif,-1.2722837,0.48233318
IM Fell English regular,regular,serif,0.65493083,-2.4982529
IM Fell English italic,italic,serif,3.3118386,4.9716873
Allan regular,regular,display,0.31916323,10.041323
Allan 700,700,display,-0.17335552,10.657333
Baloo Paaji regular,regular,display,-3.024888,7.329088
Andada regular,regular,serif,0.106395744,-0.9191252
Short Stack regular,regular,handwriting,-2.832879,5.1715255
Mako regular,regular,sans-serif,-6.686854,7.214693
Gravitas One regular,regular,display,-2.0552297,1.436585
Duru Sans regular,regular,sans-serif,-5.123996,5.854511
Reem Kufi regular,regular,sans-serif,-7.316984,7.264435
Mr De Haviland regular,regular,handwriting,2.766678,7.1630087
Crushed regular,regular,display,-1.6823672,10.486657
Alike regular,regular,serif,0.8529328,-1.4046348
Taviraj 100,100,serif,3.1726365,0.6242079
Taviraj 100italic,100italic,serif,3.3811302,3.00222
Taviraj 200,200,serif,2.8545644,0.24918233
Taviraj 200italic,200italic,serif,2.8603213,3.1086204
Taviraj 300,300,serif,2.2573109,-0.18155801
Taviraj 300italic,300italic,serif,2.3000925,3.3770082
Taviraj regular,regular,serif,1.0359515,-0.555189
Taviraj italic,italic,serif,1.9433851,3.6501355
Taviraj 500,500,serif,0.05154024,-0.4287376
Taviraj 500italic,500italic,serif,1.1713171,3.9556026
Taviraj 600,600,serif,-1.1276609,0.25268382
Taviraj 600italic,600italic,serif,0.7015644,4.168872
Taviraj 700,700,serif,-1.6515437,0.95329833
Taviraj 700italic,700italic,serif,0.38273165,4.0083795
Taviraj 800,800,serif,-1.7507509,1.382158
Taviraj 800italic,800italic,serif,0.28430542,4.20415
Taviraj 900,900,serif,-1.8313059,1.3735187
Taviraj 900italic,900italic,serif,0.40769044,4.2562156
Montez regular,regular,handwriting,0.34464246,6.52204
Abhaya Libre regular,regular,serif,1.3538195,-0.79150605
Abhaya Libre 500,500,serif,0.54772764,-1.2468431
Abhaya Libre 600,600,serif,-0.24398047,-1.4066067
Abhaya Libre 700,700,serif,-0.95837384,-1.7098776
Abhaya Libre 800,800,serif,-1.6728116,-1.7124339
Prociono regular,regular,serif,0.30657768,-2.0662315
Poly regular,regular,serif,0.30449864,-1.1547903
Poly italic,italic,serif,2.0842626,4.1810374
IM Fell English SC regular,regular,serif,-0.6417216,2.1622233
Strait regular,regular,sans-serif,-4.1204567,8.781146
Frijole regular,regular,display,-2.3957953,3.4674294
IM Fell Double Pica regular,regular,serif,1.5474162,-2.3908048
IM Fell Double Pica italic,italic,serif,3.7463243,4.884943
Oxygen Mono regular,regular,monospace,-1.2252727,14.249888
Wire One regular,regular,sans-serif,-2.0319986,7.7301216
Biryani 200,200,sans-serif,-5.143074,3.6900904
Biryani 300,300,sans-serif,-6.8051877,5.381473
Biryani regular,regular,sans-serif,-6.6879883,6.4664183
Biryani 600,600,sans-serif,-5.8767633,7.998807
Biryani 700,700,sans-serif,-5.681356,9.252092
Biryani 800,800,sans-serif,-5.607272,10.433111
Biryani 900,900,sans-serif,-5.9298797,11.057114
Kurale regular,regular,serif,-0.9274534,4.5778546
Oleo Script Swash Caps regular,regular,display,0.45794275,7.6379952
Oleo Script Swash Caps 700,700,display,0.40661868,7.041145
Belgrano regular,regular,serif,-0.23270199,-0.39502707
Arizonia regular,regular,handwriting,1.921454,6.6010528
Just Me Again Down Here regular,regular,handwriting,-0.5181918,7.3355875
Bowlby One regular,regular,display,-6.235927,12.158739
Orienta regular,regular,sans-serif,-5.235879,6.8789105
Meddon regular,regular,handwriting,2.6163914,6.862004
UnifrakturMaguntia regular,regular,display,-0.3266367,7.9519525
Megrim regular,regular,display,-3.5931048,3.3368685
Unkempt regular,regular,display,0.47639266,2.0444343
Unkempt 700,700,display,-0.73243594,4.459937
Mountains of Christmas regular,regular,display,2.8316808,3.7912068
Mountains of Christmas 700,700,display,2.5312457,4.285785
Macondo regular,regular,display,-1.5835153,6.9869666
Chau Philomene One regular,regular,sans-serif,-2.046551,10.206669
Chau Philomene One italic,italic,sans-serif,-0.24183689,11.045122
Norican regular,regular,handwriting,0.9691741,6.6478567
Averia Sans Libre 300,300,display,-1.5807434,6.703853
Averia Sans Libre 300italic,300italic,display,-0.5174515,7.368128
Averia Sans Libre regular,regular,display,-1.440884,6.907331
Averia Sans Libre italic,italic,display,0.2074875,8.046355
Averia Sans Libre 700,700,display,-2.0413237,7.3116035
Averia Sans Libre 700italic,700italic,display,0.623083,8.749766
Averia Serif Libre 300,300,display,-0.5779161,0.45780623
Averia Serif Libre 300italic,300italic,display,2.0345762,4.8433304
Averia Serif Libre regular,regular,display,-0.7680349,0.4468266
Averia Serif Libre italic,italic,display,1.4882067,5.2395873
Averia Serif Libre 700,700,display,-1.4048635,0.34445843
Averia Serif Libre 700italic,700italic,display,0.8749665,5.3989606
Gafata regular,regular,sans-serif,-4.5913973,5.7166386
Sansita regular,regular,sans-serif,-3.9583945,10.260059
Sansita italic,italic,sans-serif,0.64392513,10.5989895
Sansita 700,700,sans-serif,-4.093498,10.528195
Sansita 700italic,700italic,sans-serif,0.90262413,10.8070965
Sansita 800,800,sans-serif,-4.7521524,11.125015
Sansita 800italic,800italic,sans-serif,0.8808944,11.065649
Sansita 900,900,sans-serif,-5.578737,11.729776
Sansita 900italic,900italic,sans-serif,1.019003,10.738276
Rationale regular,regular,sans-serif,-3.0640202,8.993337
Euphoria Script regular,regular,handwriting,2.0472014,6.9604807
Delius Unicase regular,regular,handwriting,-4.0853577,6.1036835
Delius Unicase 700,700,handwriting,-2.9598892,6.3971596
Bungee Inline regular,regular,display,-3.888926,7.2127295
Miriam Libre regular,regular,sans-serif,-4.883939,6.3867397
Miriam Libre 700,700,sans-serif,-4.075223,9.069767
Headland One regular,regular,serif,-0.11194991,-1.0535575
Nova Square regular,regular,display,-5.336574,8.44344
Gabriela regular,regular,serif,-0.74719435,4.433763
Bentham regular,regular,serif,1.8923013,-1.8039408
Unna regular,regular,serif,0.6515826,-1.7615899
Unna italic,italic,serif,2.3227522,3.9383862
Unna 700,700,serif,-1.8263997,-1.9173286
Unna 700italic,700italic,serif,1.6806935,4.614645
Cormorant 300,300,serif,2.962201,-0.92646915
Cormorant 300italic,300italic,serif,3.737782,3.1207688
Cormorant regular,regular,serif,3.2198565,-1.2368433
Cormorant italic,italic,serif,4.018062,3.4399357
Cormorant 500,500,serif,2.8802583,-1.6393123
Cormorant 500italic,500italic,serif,3.8905618,3.9964805
Cormorant 600,600,serif,3.247854,-2.1228116
Cormorant 600italic,600italic,serif,3.9479191,4.269174
Cormorant 700,700,serif,2.9697766,-2.0537145
Cormorant 700italic,700italic,serif,3.628949,4.628463
Poller One regular,regular,display,-6.39925,11.50654
La Belle Aurore regular,regular,handwriting,2.0936332,6.734889
Bowlby One SC regular,regular,display,-2.2538881,4.788243
Holtwood One SC regular,regular,serif,-1.8863641,3.4587662
Mallanna regular,regular,sans-serif,-3.7230957,5.6419516
Sofia regular,regular,handwriting,-0.17112516,5.9817796
Aladin regular,regular,handwriting,-0.7899777,8.661972
Loved by the King regular,regular,handwriting,-0.46562123,7.6908307
Lily Script One regular,regular,display,0.15832776,7.221396
Skranji regular,regular,display,-1.9193555,9.892713
Skranji 700,700,display,-2.6771095,11.067249
Pridi 200,200,serif,1.200501,1.5625657
Pridi 300,300,serif,0.50279033,0.8105042
Pridi regular,regular,serif,-1.4694086,0.044899013
Pridi 500,500,serif,-2.3219228,-0.029383987
Pridi 600,600,serif,-2.7941656,-0.008494765
Pridi 700,700,serif,-3.1162925,0.19089067
Qwigley regular,regular,handwriting,1.9236146,7.2238216
Kristi regular,regular,handwriting,1.0292699,7.629025
Scheherazade regular,regular,serif,0.85155463,0.35426018
Scheherazade 700,700,serif,-1.6972005,0.24840795
Vast Shadow regular,regular,display,-2.232136,2.6289062
Fira Mono regular,regular,monospace,-1.0334569,13.993934
Fira Mono 500,500,monospace,-0.56702524,14.845623
Fira Mono 700,700,monospace,-0.04462182,14.644977
Bilbo Swash Caps regular,regular,handwriting,2.4416766,6.6365633
Yrsa 300,300,serif,1.7202294,0.20737213
Yrsa regular,regular,serif,0.028974613,-0.61191326
Yrsa 500,500,serif,-1.7708896,-0.5486305
Yrsa 600,600,serif,-2.568611,-0.56023556
Yrsa 700,700,serif,-2.9750016,-0.49943912
Expletus Sans regular,regular,display,-5.8954806,7.478522
Expletus Sans italic,italic,display,2.3113947,10.575753
Expletus Sans 500,500,display,-5.705017,8.044666
Expletus Sans 500italic,500italic,display,2.264884,10.986368
Expletus Sans 600,600,display,-5.014356,9.272476
Expletus Sans 600italic,600italic,display,2.192005,11.275333
Expletus Sans 700,700,display,-4.8393807,9.967159
Expletus Sans 700italic,700italic,display,1.8333844,11.579761
Voces regular,regular,display,-6.443882,7.614814
Metamorphous regular,regular,display,0.45480832,0.6082601
Corben regular,regular,display,0.022335809,0.4457159
Corben 700,700,display,-2.1820781,2.9990702
Shojumaru regular,regular,display,-1.4696437,5.008075
Sniglet regular,regular,display,-2.2122214,6.350296
Sniglet 800,800,display,-1.8325248,6.942373
Cherry Swash regular,regular,display,-0.6675096,0.5499804
Cherry Swash 700,700,display,-1.793249,0.7106918
Fondamento regular,regular,handwriting,2.3145485,4.277277
Fondamento italic,italic,handwriting,2.9733295,4.4633512
Mitr 200,200,sans-serif,-5.311199,4.1438518
Mitr 300,300,sans-serif,-4.3652706,5.6602926
Mitr regular,regular,sans-serif,-6.447403,8.977032
Mitr 500,500,sans-serif,-6.1942143,9.384284
Mitr 600,600,sans-serif,-5.753768,9.86442
Mitr 700,700,sans-serif,-5.9548907,10.714412
Seaweed Script regular,regular,display,1.4561751,7.198706
IM Fell DW Pica regular,regular,serif,0.6180993,-2.2996197
IM Fell DW Pica italic,italic,serif,3.5338848,5.1268077
Imprima regular,regular,sans-serif,-6.8882136,6.1513953
Suranna regular,regular,serif,1.0792757,-2.0320585
Salsa regular,regular,display,-0.23317379,7.107791
Dorsa regular,regular,sans-serif,-1.616257,8.067452
Amethysta regular,regular,serif,1.1474204,-1.2667234
Share Tech Mono regular,regular,monospace,-1.1048678,14.6237135
Patrick Hand SC regular,regular,handwriting,-1.6169378,6.531919
Denk One regular,regular,sans-serif,-2.6211822,9.57323
Rouge Script regular,regular,handwriting,1.7586486,6.6216316
Stardos Stencil regular,regular,display,-1.4921135,-1.4623616
Stardos Stencil 700,700,display,-2.464207,-1.6022255
Ramabhadra regular,regular,sans-serif,-6.2743716,9.423709
Shanti regular,regular,sans-serif,-4.902437,7.429315
Italiana regular,regular,serif,-6.737023,5.0162873
Stalemate regular,regular,handwriting,1.8462352,6.397464
Raleway Dots regular,regular,display,-5.3034816,1.6103595
Dawning of a New Day regular,regular,handwriting,2.719638,6.7559776
Tienne regular,regular,serif,-0.50344354,0.8830605
Tienne 700,700,serif,-1.3701234,1.4448508
Tienne 900,900,serif,-2.254801,1.1835451
Lemonada 300,300,display,-0.9341727,5.7400284
Lemonada regular,regular,display,-0.94249076,5.723585
Lemonada 600,600,display,-0.37669474,5.8004694
Lemonada 700,700,display,-0.068756685,6.1401305
Kotta One regular,regular,serif,1.2197074,3.3008547
Engagement regular,regular,handwriting,1.1051052,6.3921795
Over the Rainbow regular,regular,handwriting,-0.4099027,7.153524
Delius Swash Caps regular,regular,handwriting,-2.0491278,5.729881
Ledger regular,regular,serif,0.39692065,-0.17558064
Medula One regular,regular,display,-1.3628438,8.4697695
Aguafina Script regular,regular,handwriting,1.3968298,7.567272
Englebert regular,regular,sans-serif,-2.374665,8.503522
Podkova regular,regular,serif,-0.39983517,1.3650225
Podkova 500,500,serif,-0.7144368,1.1756834
Podkova 600,600,serif,-1.0121003,1.0691291
Podkova 700,700,serif,-1.332986,1.0633123
Podkova 800,800,serif,-1.7291099,0.8303348
Finger Paint regular,regular,display,-2.0212624,6.564338
Buenard regular,regular,serif,1.7187936,-1.3741989
Buenard 700,700,serif,-1.438505,-1.5803734
Faster One regular,regular,display,-1.8526952,4.9221582
Cedarville Cursive regular,regular,handwriting,2.2336588,6.3546643
Life Savers regular,regular,display,2.9365618,-0.29492235
Life Savers 700,700,display,1.525969,-1.7107539
Habibi regular,regular,serif,1.9790382,-1.0962739
Iceland regular,regular,display,-5.8516183,8.417886
Nova Mono regular,regular,monospace,-1.0404459,14.077858
Wendy One regular,regular,sans-serif,-6.451551,12.200938
BioRhyme 200,200,serif,2.0000274,1.2823217
BioRhyme 300,300,serif,0.80911493,1.8495317
BioRhyme regular,regular,serif,-0.7497818,1.6579654
BioRhyme 700,700,serif,-1.088256,1.6869931
BioRhyme 800,800,serif,-1.6101751,1.837492
Geo regular,regular,sans-serif,-5.1128798,8.96955
Geo italic,italic,sans-serif,2.0858705,11.777095
Harmattan regular,regular,sans-serif,-5.5199447,6.251874
Maitree 200,200,serif,3.0071478,0.9897664
Maitree 300,300,serif,2.074702,1.1156296
Maitree regular,regular,serif,1.4730802,0.51711905
Maitree 500,500,serif,0.53016233,0.21824908
Maitree 600,600,serif,-0.8294691,-0.21331981
Maitree 700,700,serif,-1.7372266,0.023703326
Esteban regular,regular,serif,1.1590708,-0.019751133
Simonetta regular,regular,display,2.102308,-0.8720719
Simonetta italic,italic,display,2.8950117,3.518198
Simonetta 900,900,display,-2.3195856,0.31741428
Simonetta 900italic,900italic,display,-2.145323,0.8382184
Balthazar regular,regular,serif,-0.8926574,-1.2282422
Fenix regular,regular,serif,0.6977688,-1.8759496
Sail regular,regular,display,0.53945875,6.6223016
Vampiro One regular,regular,display,0.385746,6.8311296
NTR regular,regular,sans-serif,-3.3233168,5.919356
Mukta Vaani 200,200,sans-serif,-4.422994,4.127877
Mukta Vaani 300,300,sans-serif,-5.0898056,5.610867
Mukta Vaani regular,regular,sans-serif,-4.9613624,7.503812
Mukta Vaani 500,500,sans-serif,-4.591375,8.393584
Mukta Vaani 600,600,sans-serif,-4.595491,9.604402
Mukta Vaani 700,700,sans-serif,-4.6326647,10.5315275
Mukta Vaani 800,800,sans-serif,-4.3475537,11.308506
Mandali regular,regular,sans-serif,-3.381667,5.4905334
Baloo Tamma regular,regular,display,-2.8042107,7.269999
Creepster regular,regular,display,-1.1507683,9.2705555
Vesper Libre regular,regular,serif,0.26872867,-1.5057658
Vesper Libre 500,500,serif,-1.4258229,-1.2063974
Vesper Libre 700,700,serif,-2.0874615,-0.55492854
Vesper Libre 900,900,serif,-2.4354386,0.026978588
Sumana regular,regular,serif,1.3920727,-1.315903
Sumana 700,700,serif,-2.4310334,-0.9051357
Kite One regular,regular,sans-serif,1.4300418,8.965198
Ruluko regular,regular,sans-serif,-4.033612,6.311631
Flamenco 300,300,display,-4.2587876,2.0422304
Flamenco regular,regular,display,-4.3376355,4.6739354
Khmer regular,regular,display,2.8607926,-4.8903046
Julee regular,regular,handwriting,0.15917975,7.4437776
League Script regular,regular,handwriting,2.8112,7.016313
Quintessential regular,regular,handwriting,2.380971,4.7893934
Codystar 300,300,display,-2.340294,7.4441814
