name,variant,category,x,y
Nunito 300,300,sans-serif,0.36728507,16.354519
Nunito 300italic,300italic,sans-serif,-0.6562346,16.57598
Nunito regular,regular,sans-serif,-0.96275955,17.332512
Nunito italic,italic,sans-serif,-1.755034,16.80275
Nunito 600,600,sans-serif,-2.0098023,17.05878
Nunito 600italic,600italic,sans-serif,-2.4711328,16.961525
Nunito 700,700,sans-serif,-2.9223058,17.338856
Nunito 700italic,700italic,sans-serif,-3.4274495,16.843159
Nunito 800,800,sans-serif,-3.3876336,17.065325
Nunito 800italic,800italic,sans-serif,-3.6117744,16.821127
Nunito 900,900,sans-serif,-3.3222933,17.453327
Nunito 900italic,900italic,sans-serif,-3.953346,17.022207
Lobster regular,regular,display,-6.260141,16.65123
Crimson Text regular,regular,serif,0.18590055,9.063131
Crimson Text italic,italic,serif,-6.0215387,13.338682
Crimson Text 600,600,serif,-2.1787,9.786657
Crimson Text 600italic,600italic,serif,-6.3455353,13.735486
Crimson Text 700,700,serif,-3.3551574,10.671566
Crimson Text 700italic,700italic,serif,-6.214506,14.114547
Yanone Kaffeesatz 200,200,sans-serif,1.2612959,16.375938
Yanone Kaffeesatz 300,300,sans-serif,-0.75796145,17.291094
Yanone Kaffeesatz regular,regular,sans-serif,-4.6466556,18.118599
Yanone Kaffeesatz 700,700,sans-serif,-4.7658043,17.8176
Roboto Mono 100,100,monospace,0.8845419,16.22369
Roboto Mono 100italic,100italic,monospace,0.12625593,16.21798
Roboto Mono 300,300,monospace,0.20615523,19.293703
Roboto Mono 300italic,300italic,monospace,-1.3826811,17.144667
Roboto Mono regular,regular,monospace,-0.8795725,20.771982
Roboto Mono italic,italic,monospace,-4.767015,17.130924
Roboto Mono 500,500,monospace,-1.8788613,21.214653
Roboto Mono 500italic,500italic,monospace,-5.9380474,17.050945
Roboto Mono 700,700,monospace,-2.7114506,21.418077
Roboto Mono 700italic,700italic,monospace,-6.6001344,16.807352
Josefin Sans 100,100,sans-serif,1.5199056,14.723917
Josefin Sans 100italic,100italic,sans-serif,0.70886314,14.953336
Josefin Sans 300,300,sans-serif,1.1912584,15.773521
Josefin Sans 300italic,300italic,sans-serif,-0.2029105,15.51347
Josefin Sans regular,regular,sans-serif,0.21006921,16.82332
Josefin Sans italic,italic,sans-serif,-1.5132759,16.245453
Josefin Sans 600,600,sans-serif,-1.4225565,19.72866
Josefin Sans 600italic,600italic,sans-serif,-5.986941,16.871748
Josefin Sans 700,700,sans-serif,-2.16993,20.168112
Josefin Sans 700italic,700italic,sans-serif,-6.3100495,16.72191
Bree Serif regular,regular,serif,-3.4903824,9.787777
Catamaran 100,100,sans-serif,0.8152384,16.713959
